#DEBUG: Format Typ    -> comma
#DEBUG: Time Period   -> 2017-02-03 00:00:00+00:00 2017-02-12 00:00:00+00:00
#DEBUG: Time Zone     -> Etc/UTC
#DEBUG: Data Contact   -> daryl herzmann akrherz@iastate.edu 515-294-5978
#DEBUG: Entries Found -> -1
station,valid,tmpf, dwpf, relh, drct, sknt, p01i, alti, mslp, vsby, gust, skyc1, skyc2, skyc3, skyc4, skyl1, skyl2, skyl3, skyl4, presentwx, metar
CMI,2017-02-07 05:25,M,M,M,140.00,8.00,M,29.63,M,0.25,M,VV ,M,M,M,200.00,M,M,M,FG,KCMI 070525Z AUTO 14008KT 1/4SM FG VV002 A2963 RMK  LTG DSNT S AND SW! MADISHF
CMI,2017-02-07 05:30,M,M,M,140.00,10.00,M,29.63,M,0.25,M,VV ,M,M,M,200.00,M,M,M,-RA FG,KCMI 070530Z AUTO 14010KT 1/4SM -RA FG VV002 A2963 RMK  LTG DSNT S-NW! MADISHF
CMI,2017-02-07 05:35,M,M,M,150.00,10.00,M,29.63,M,0.25,M,VV ,M,M,M,200.00,M,M,M,-RA FG,KCMI 070535Z AUTO 15010KT 1/4SM -RA FG VV002 A2963 RMK  LTG DSNT S-NW! MADISHF
CMI,2017-02-07 05:40,M,M,M,150.00,9.00,M,29.62,M,0.25,M,VV ,M,M,M,200.00,M,M,M,FG,KCMI 070540Z AUTO 15009KT 1/4SM FG VV002 A2962 RMK  LTG DSNT S AND NW! MADISHF
CMI,2017-02-07 05:45,M,M,M,150.00,12.00,0.01,29.62,M,0.25,M,VV ,M,M,M,200.00,M,M,M,-RA FG,KCMI 070545Z AUTO 15012KT 1/4SM -RA FG VV002 A2962 RMK P0001  LTG DSNT S AND NW! MADISHF
CMI,2017-02-07 05:46,48.90,48.00,96.69,150.00,10.00,0.01,29.62,M,0.25,M,VV ,M,M,M,200.00,M,M,M,VCTS -RA FG,KCMI 070546Z AUTO 15010KT 1/4SM R32R/2000V2400FT VCTS -RA FG VV002 09/09 A2962 RMK AO2 LTG DSNT SE AND S AND NW RAB30 P0001 T00940089
CMI,2017-02-07 05:50,M,M,M,160.00,9.00,0.01,29.62,M,0.50,M,VV ,M,M,M,200.00,M,M,M,-RA FG,KCMI 070550Z AUTO 16009KT 1/2SM -RA FG VV002 A2962 RMK P0001  LTG DSNT ALQDS! MADISHF
CMI,2017-02-07 05:53,50.00,48.90,95.98,150.00,8.00,0.01,29.61,1003.00,0.75,M,VV ,M,M,M,200.00,M,M,M,VCTS -RA BR,KCMI 070553Z AUTO 15008KT 3/4SM R32R/2200VP6000FT VCTS -RA BR VV002 10/09 A2961 RMK AO2 LTG DSNT ALQDS RAB30 SLP030 P0001 60001 T01000094 10100 20067 401001044 58028
CMI,2017-02-07 05:55,M,M,M,160.00,10.00,M,29.61,M,1.25,M,OVC,M,M,M,200.00,M,M,M,-RA BR,KCMI 070555Z AUTO 16010KT 1 1/2SM -RA BR OVC002 A2961 RMK  LTG DSNT ALQDS! MADISHF
CMI,2017-02-07 06:00,50.00,48.90,95.98,160.00,11.00,0.00,29.61,M,1.50,M,OVC,M,M,M,200.00,M,M,M,VCTS BR,KCMI 070600Z AUTO 16011KT 1 1/2SM R32R/4000VP6000FT VCTS BR OVC002 10/09 A2961 RMK AO2 LTG DSNT ALQDS RAE0558 P0000 T01000094
CMI,2017-02-07 06:05,M,M,M,160.00,10.00,M,29.61,M,1.00,M,OVC,M,M,M,200.00,M,M,M,BR,KCMI 070605Z AUTO 16010KT 1SM BR OVC002 A2961 RMK  LTG DSNT ALQDS! MADISHF
CMI,2017-02-07 06:10,M,M,M,160.00,9.00,M,29.61,M,0.75,M,OVC,M,M,M,200.00,M,M,M,BR,KCMI 070610Z AUTO 16009KT 1SM BR OVC002 A2961 RMK  LTG DSNT N-SE! MADISHF
CMI,2017-02-07 06:12,50.00,48.90,95.98,160.00,8.00,0.00,29.61,M,0.75,M,OVC,M,M,M,200.00,M,M,M,VCTS BR,KCMI 070612Z AUTO 16008KT 3/4SM R32R/2800V4500FT VCTS BR OVC002 10/09 A2961 RMK AO2 LTG DSNT N-SE RAE0558 P0000 T01000094
CMI,2017-02-07 06:15,M,M,M,170.00,9.00,M,29.61,M,1.00,M,OVC,M,M,M,200.00,M,M,M,BR,KCMI 070615Z AUTO 17009KT 1SM BR OVC002 A2961 RMK  LTG DSNT N-SE! MADISHF
CMI,2017-02-07 06:16,50.00,48.90,95.98,170.00,10.00,0.00,29.61,M,1.25,M,OVC,M,M,M,200.00,M,M,M,BR,KCMI 070616Z AUTO 17010KT 1 1/4SM R32R/2800VP6000FT BR OVC002 10/09 A2961 RMK AO2 LTG DSNT N-SE RAE0558 P0000 T01000094
CMI,2017-02-07 06:20,M,M,M,170.00,12.00,M,29.60,M,2.00,M,OVC,M,M,M,200.00,M,M,M,BR,KCMI 070620Z AUTO 17012KT 2SM BR OVC002 A2960 RMK  LTG DSNT N-SE! MADISHF
CMI,2017-02-07 06:25,M,M,M,170.00,11.00,M,29.60,M,2.00,M,OVC,M,M,M,200.00,M,M,M,BR,KCMI 070625Z AUTO 17011KT 2SM BR OVC002 A2960 RMK  LTG DSNT N-SE! MADISHF
CMI,2017-02-07 06:30,M,M,M,160.00,13.00,M,29.59,M,1.00,M,OVC,M,M,M,200.00,M,M,M,BR,KCMI 070630Z AUTO 16013KT 1SM BR OVC002 A2959 RMK  LTG DSNT N-SE! MADISHF
CMI,2017-02-07 06:35,M,M,M,160.00,11.00,M,29.59,M,0.50,M,OVC,M,M,M,200.00,M,M,M,FG,KCMI 070635Z AUTO 16011KT 1/2SM FG OVC002 A2959 RMK  LTG DSNT NE AND E! MADISHF
CMI,2017-02-07 06:37,51.10,50.00,96.00,160.00,11.00,0.00,29.58,M,0.50,M,VV ,M,M,M,200.00,M,M,M,FG,KCMI 070637Z AUTO 16011KT 1/2SM R32R/3500V4500FT FG VV002 11/10 A2958 RMK AO2 LTG DSNT NE AND E RAE0558 P0000 T01060100
CMI,2017-02-07 06:40,M,M,M,160.00,11.00,M,29.58,M,0.50,M,VV ,M,M,M,200.00,M,M,M,FG,KCMI 070640Z AUTO 16011KT 1/2SM FG VV002 A2958 RMK  LTG DSNT NE AND E! MADISHF
CMI,2017-02-07 06:45,M,M,M,160.00,11.00,M,29.58,M,0.50,M,VV ,M,M,M,200.00,M,M,M,FG,KCMI 070645Z AUTO 16011KT 1/2SM FG VV002 A2958 RMK  LTG DSNT NE AND E! MADISHF
CMI,2017-02-07 06:50,M,M,M,160.00,10.00,M,29.58,M,0.25,M,VV ,M,M,M,200.00,M,M,M,FG,KCMI 070650Z AUTO 16010KT 1/4SM FG VV002 A2958 RMK  LTG DSNT NE AND E! MADISHF
CMI,2017-02-07 06:53,51.10,50.00,96.00,160.00,11.00,0.00,29.57,1001.60,0.25,M,VV ,M,M,M,200.00,M,M,M,VCTS FG,KCMI 070653Z AUTO 16011KT 1/4SM R32R/2000V3000FT VCTS FG VV002 11/10 A2957 RMK AO2 LTG DSNT SW RAE0558 SLP016 P0000 T01060100
CMI,2017-02-07 06:55,M,M,M,160.00,10.00,M,29.57,M,0.25,M,VV ,M,M,M,200.00,M,M,M,FG,KCMI 070655Z AUTO 16010KT 1/4SM FG VV002 A2957 RMK  LTG DSNT SW! MADISHF
CMI,2017-02-07 07:00,M,M,M,160.00,11.00,M,29.57,M,0.25,M,VV ,M,M,M,200.00,M,M,M,FG,KCMI 070700Z AUTO 16011KT 1/4SM FG VV002 A2957 RMK  LTG DSNT SW AND W! MADISHF
CMI,2017-02-07 07:05,M,M,M,160.00,10.00,M,29.56,M,0.25,M,VV ,M,M,M,200.00,M,M,M,FG,KCMI 070705Z AUTO 16010KT 1/4SM FG VV002 A2956 RMK  LTG DSNT SW AND W! MADISHF
CMI,2017-02-07 07:06,51.10,50.00,96.00,160.00,10.00,0.00,29.56,M,0.25,M,VV ,M,M,M,200.00,M,M,M,VCTS FG,KCMI 070706Z AUTO 16010KT 1/4SM R32R/1800V2000FT VCTS FG VV002 11/10 A2956 RMK AO2 LTG DSNT SW AND W T01060100
CMI,2017-02-07 07:10,M,M,M,170.00,11.00,M,29.56,M,0.25,M,VV ,M,M,M,200.00,M,M,M,FG,KCMI 070710Z AUTO 17011KT 1/4SM FG VV002 A2956 RMK  LTG DSNT SW AND W! MADISHF
CMI,2017-02-07 07:14,51.10,50.00,96.00,180.00,15.00,0.04,29.56,M,0.25,M,VV ,M,M,M,200.00,M,M,M,-RA FG,KCMI 070714Z AUTO 18015KT 1/4SM R32R/2000FT -RA FG VV002 11/10 A2956 RMK AO2 LTG DSNT SE AND SW RAB14 P0004 T01060100
CMI,2017-02-07 07:15,M,M,M,170.00,16.00,0.06,29.56,M,0.25,M,VV ,M,M,M,200.00,M,M,M,-RA FG,KCMI 070715Z AUTO 17016KT 1/4SM -RA FG VV002 A2956 RMK P0006  LTG DSNT SE AND SW! MADISHF
CMI,2017-02-07 07:19,53.10,51.10,92.89,170.00,12.00,0.06,29.56,M,0.50,M,VV ,M,M,M,200.00,M,M,M,-RA FG,KCMI 070719Z AUTO 17012KT 1/2SM R32R/2000V4000FT -RA FG VV002 12/11 A2956 RMK AO2 LTG DSNT SE-W RAB14 P0006 T01170106
CMI,2017-02-07 07:20,M,M,M,170.00,11.00,0.06,29.56,M,0.50,M,VV ,M,M,M,200.00,M,M,M,-RA FG,KCMI 070720Z AUTO 17011KT 1/2SM -RA FG VV002 A2956 RMK P0006  LTG DSNT SE-W! MADISHF
CMI,2017-02-07 07:25,M,M,M,180.00,9.00,0.06,29.56,M,0.75,M,VV ,M,M,M,200.00,M,M,M,-RA BR,KCMI 070725Z AUTO 18009KT 1SM -RA BR VV002 A2956 RMK P0006  LTG DSNT SE-W! MADISHF
CMI,2017-02-07 07:30,M,M,M,180.00,11.00,0.06,29.55,M,0.50,M,VV ,M,M,M,200.00,M,M,M,-RA FG,KCMI 070730Z AUTO 18011KT 1/2SM -RA FG VV002 A2955 RMK P0006  LTG DSNT SE-W! MADISHF
CMI,2017-02-07 07:35,M,M,M,180.00,13.00,0.07,29.56,M,0.75,M,VV ,M,M,M,200.00,M,M,M,-RA BR,KCMI 070735Z AUTO 18013KT 1SM -RA BR VV002 A2956 RMK P0007  LTG DSNT SE-W! MADISHF
CMI,2017-02-07 07:36,53.10,52.00,96.03,180.00,13.00,0.07,29.56,M,1.00,M,OVC,M,M,M,300.00,M,M,M,VCTS -RA BR,KCMI 070736Z AUTO 18013KT 1SM R32R/2200VP6000FT VCTS -RA BR OVC003 12/11 A2956 RMK AO2 LTG DSNT SE-W RAB14 P0007 T01170111
CMI,2017-02-07 07:40,53.10,52.00,96.03,190.00,13.00,0.07,29.56,M,1.50,M,SCT,OVC,M,M,300.00,1100.00,M,M,VCTS -RA BR,KCMI 070740Z AUTO 19013KT 1 1/2SM R32R/3000VP6000FT VCTS -RA BR SCT003 OVC011 12/11 A2956 RMK AO2 LTG DSNT ALQDS RAB14 P0007 T01170111
CMI,2017-02-07 07:44,53.10,52.00,96.03,190.00,14.00,0.09,29.56,M,1.50,M,SCT,BKN,OVC,M,300.00,1500.00,2000.00,M,-TSRA BR,KCMI 070744Z AUTO 19014KT 1 1/2SM -TSRA BR SCT003 BKN015 OVC020 12/11 A2956 RMK AO2 LTG DSNT ALQDS RAB14 TSB43 P0009 T01170111
CMI,2017-02-07 07:45,M,M,M,190.00,15.00,0.09,29.56,M,1.50,M,SCT,BKN,OVC,M,300.00,1500.00,2500.00,M,-RA BR,KCMI 070745Z AUTO 19015KT 1 1/2SM -RA BR SCT003 BKN015 OVC025 A2956 RMK P0009  LTG DSNT ALQDS! MADISHF
CMI,2017-02-07 07:50,M,M,M,190.00,13.00,0.11,29.55,M,1.75,M,SCT,BKN,OVC,M,300.00,1800.00,7000.00,M,+RA BR,KCMI 070750Z AUTO 19013KT 2SM +RA BR SCT003 BKN018 OVC070 A2955 RMK P0011  LTG DSNT W AND NW! MADISHF
CMI,2017-02-07 07:53,55.00,54.00,96.42,190.00,13.00,0.11,29.54,1000.60,2.00,M,FEW,BKN,OVC,M,400.00,2200.00,7000.00,M,TSRA BR,KCMI 070753Z AUTO 19013KT 2SM R32R/4000VP6000FT TSRA BR FEW004 BKN022 OVC070 13/12 A2954 RMK AO2 LTG DSNT ALQDS RAB14 TSB43 SLP006 P0011 T01280122
CMI,2017-02-07 07:55,M,M,M,190.00,18.00,0.01,29.54,M,2.50,M,FEW,BKN,OVC,M,400.00,2400.00,7000.00,M,-RA BR,KCMI 070755Z AUTO 19018KT 2 1/2SM -RA BR FEW004 BKN024 OVC070 A2954 RMK P0001  LTG DSNT ALQDS! MADISHF
CMI,2017-02-07 08:00,M,M,M,190.00,17.00,0.01,29.53,M,5.00,M,FEW,BKN,OVC,M,400.00,1600.00,4800.00,M,-RA BR,KCMI 070800Z AUTO 19017KT 5SM -RA BR FEW004 BKN016 OVC048 A2953 RMK P0001  LTG DSNT ALQDS! MADISHF
CMI,2017-02-07 08:02,57.00,55.90,96.10,190.00,19.00,0.01,29.53,M,6.00,M,BKN,BKN,OVC,M,900.00,2000.00,4800.00,M,-TSRA BR,KCMI 070802Z AUTO 19019KT 6SM -TSRA BR BKN009 BKN020 OVC048 14/13 A2953 RMK AO2 LTG DSNT ALQDS PRESFR P0001 T01390133
CMI,2017-02-07 08:05,M,M,M,M,M,0.01,29.53,M,7.00,M,BKN,BKN,OVC,M,900.00,1699.00,4800.00,M,-RA,KCMI 070805Z AUTO /////KT 7SM -RA BKN009 BKN016 OVC048 A2953 RMK P0001  LTG DSNT ALQDS! MADISHF
CMI,2017-02-07 08:10,M,M,M,190.00,16.00,0.01,29.53,M,7.00,M,BKN,BKN,OVC,M,900.00,1999.00,4800.00,M,M,KCMI 070810Z AUTO 19016KT 7SM BKN009 BKN019 OVC048 A2953 RMK P0001  LTG DSNT NW-E! MADISHF
CMI,2017-02-07 08:11,57.00,55.90,96.10,190.00,15.00,0.01,29.53,M,7.00,25.00,BKN,BKN,OVC,M,900.00,1800.00,4900.00,M,VCTS,KCMI 070811Z AUTO 19015G25KT 7SM VCTS BKN009 BKN018 OVC049 14/13 A2953 RMK AO2 LTG DSNT NW-E RAE07 TSE05 P0001 T01390133
CMI,2017-02-07 08:15,M,M,M,M,M,0.01,29.52,M,6.00,M,BKN,BKN,OVC,M,900.00,1699.00,3500.00,M,BR,KCMI 070815Z AUTO /////KT 6SM BR BKN009 BKN016 OVC035 A2952 RMK P0001  LTG DSNT NW-E! MADISHF
CMI,2017-02-07 08:20,M,M,M,190.00,19.00,0.01,29.52,M,5.00,M,BKN,BKN,OVC,M,900.00,2200.00,3800.00,M,-RA BR,KCMI 070820Z AUTO 19019KT 5SM -RA BR BKN009 BKN022 OVC038 A2952 RMK P0001 CIG 7V15  MADISHF
CMI,2017-02-07 08:25,M,M,M,190.00,19.00,0.01,29.51,M,5.00,M,BKN,OVC,M,M,1100.00,1400.00,M,M,-RA BR,KCMI 070825Z AUTO 19019KT 5SM -RA BR BKN011 OVC014 A2951 RMK P0001 CIG 7V12  MADISHF
CMI,2017-02-07 08:27,57.00,55.90,96.10,190.00,19.00,0.01,29.51,M,5.00,M,OVC,M,M,M,1100.00,M,M,M,-RA BR,KCMI 070827Z AUTO 19019KT 5SM -RA BR OVC011 14/13 A2951 RMK AO2 PK WND 19026/0817 LTG DSNT NW-E RAE07B19 TSE05 CIG 007V015 P0001 T01390133
CMI,2017-02-07 08:30,M,M,M,M,M,0.01,29.51,M,6.00,M,BKN,OVC,M,M,1100.00,1500.00,M,M,-RA BR,KCMI 070830Z AUTO /////KT 6SM -RA BR BKN011 OVC015 A2951 RMK P0001 CIG 7V13  MADISHF
CMI,2017-02-07 08:35,M,M,M,190.00,18.00,0.01,29.51,M,5.00,M,BKN,OVC,M,M,999.00,2200.00,M,M,BR,KCMI 070835Z AUTO 19018KT 5SM BR BKN009 OVC022 A2951 RMK P0001 CIG 7V16  MADISHF
CMI,2017-02-07 08:40,M,M,M,190.00,17.00,0.01,29.51,M,5.00,M,BKN,OVC,M,M,999.00,2200.00,M,M,BR,KCMI 070840Z AUTO 19017KT 5SM BR BKN009 OVC022 A2951 RMK P0001 CIG 7V16  MADISHF
CMI,2017-02-07 08:45,M,M,M,180.00,14.00,0.06,29.51,M,3.00,M,BKN,OVC,M,M,999.00,2200.00,M,M,-RA BR,KCMI 070845Z AUTO 18014KT 3SM -RA BR BKN009 OVC022 A2951 RMK P0006 CIG 6V16  MADISHF
CMI,2017-02-07 08:49,55.40,55.40,100.00,180.00,10.00,0.06,29.51,M,2.50,M,SCT,BKN,OVC,M,800.00,1200.00,2000.00,M,RA BR,KCMI 070849Z AUTO 18010KT 2 1/2SM R32R/5500VP6000FT RA BR SCT008 BKN012 OVC020 13/13 A2951 RMK AO2 PK WND 18027/0829 LTG DSNT NE RAE07B19 TSE05 P0006
CMI,2017-02-07 08:50,M,M,M,180.00,11.00,0.06,29.51,M,2.50,M,FEW,BKN,OVC,M,600.00,999.00,1800.00,M,-RA BR,KCMI 070850Z AUTO 18011KT 2 1/2SM -RA BR FEW006 BKN009 OVC018 A2951 RMK P0006 CIG 8V14  MADISHF
CMI,2017-02-07 08:53,55.90,55.00,96.78,180.00,14.00,0.06,29.51,999.30,2.50,M,BKN,BKN,OVC,M,800.00,1800.00,2700.00,M,-RA BR,KCMI 070853Z AUTO 18014KT 2 1/2SM R32R/5500VP6000FT -RA BR BKN008 BKN018 OVC027 13/13 A2951 RMK AO2 PK WND 18027/0829 LTG DSNT NE AND S RAE07B19 TSE05 CIG 006V014 SLP993 P0006 60017 T01330128 56036
CMI,2017-02-07 08:55,M,M,M,180.00,12.00,M,29.51,M,4.00,M,SCT,BKN,OVC,M,800.00,1200.00,2300.00,M,-RA BR,KCMI 070855Z AUTO 18012KT 4SM -RA BR SCT008 BKN012 OVC023 A2951 RMK  LTG DSNT NE AND S! MADISHF
CMI,2017-02-07 09:00,55.90,54.00,93.32,190.00,10.00,0.00,29.51,M,4.00,M,BKN,BKN,OVC,M,1000.00,1500.00,2500.00,M,BR,KCMI 070900Z AUTO 19010KT 4SM BR BKN010 BKN015 OVC025 13/12 A2951 RMK AO2 LTG DSNT NE AND S RAE0857 CIG 006V012 P0000 T01330122
CMI,2017-02-07 09:05,M,M,M,190.00,10.00,M,29.51,M,4.00,M,BKN,BKN,OVC,M,800.00,1400.00,1800.00,M,BR,KCMI 070905Z AUTO 19010KT 4SM BR BKN008 BKN014 OVC018 A2951 RMK CIG 6V10  MADISHF
CMI,2017-02-07 09:17,57.00,55.00,93.01,190.00,18.00,0.00,29.50,M,5.00,23.00,FEW,BKN,OVC,M,900.00,1400.00,1900.00,M,BR,KCMI 070917Z AUTO 19018G23KT 5SM BR FEW009 BKN014 OVC019 14/13 A2950 RMK AO2 LTG DSNT N-E RAE0857 P0000 T01390128
CMI,2017-02-07 09:20,M,M,M,190.00,17.00,M,29.50,M,6.00,M,BKN,BKN,OVC,M,1200.00,1900.00,3600.00,M,BR,KCMI 070920Z AUTO 19017KT 6SM BR BKN012 BKN019 OVC036 A2950 RMK  LTG DSNT NE! MADISHF
CMI,2017-02-07 09:25,M,M,M,190.00,16.00,M,29.50,M,6.00,M,FEW,BKN,OVC,M,900.00,1500.00,1900.00,M,BR,KCMI 070925Z AUTO 19016KT 6SM BR FEW009 BKN015 OVC019 A2950 RMK  LTG DSNT NE! MADISHF
CMI,2017-02-07 09:29,57.00,55.00,93.01,190.00,15.00,0.00,29.49,M,6.00,M,FEW,BKN,OVC,M,900.00,1500.00,1900.00,M,BR,KCMI 070929Z AUTO 19015KT 6SM BR FEW009 BKN015 OVC019 14/13 A2949 RMK AO2 RAE0857 P0000 T01390128
CMI,2017-02-07 09:30,M,M,M,190.00,16.00,M,29.49,M,6.00,M,FEW,BKN,OVC,M,900.00,1500.00,2100.00,M,BR,KCMI 070930Z AUTO 19016KT 6SM BR FEW009 BKN015 OVC021 A2949 RMK MADISHF
CMI,2017-02-07 09:40,M,M,M,190.00,15.00,M,29.49,M,6.00,M,BKN,OVC,M,M,1800.00,3800.00,M,M,BR,KCMI 070940Z AUTO 19015KT 6SM BR BKN018 OVC038 A2949 RMK MADISHF
CMI,2017-02-07 09:45,M,M,M,190.00,16.00,M,29.49,M,6.00,M,OVC,M,M,M,1800.00,M,M,M,BR,KCMI 070945Z AUTO 19016KT 6SM BR OVC018 A2949 RMK MADISHF
CMI,2017-02-07 09:50,M,M,M,180.00,14.00,M,29.48,M,6.00,M,OVC,M,M,M,1800.00,M,M,M,BR,KCMI 070950Z AUTO 18014KT 6SM BR OVC018 A2948 RMK MADISHF
CMI,2017-02-07 09:53,57.00,55.00,93.01,190.00,14.00,0.00,29.48,998.20,6.00,M,OVC,M,M,M,1900.00,M,M,M,BR,KCMI 070953Z AUTO 19014KT 6SM BR OVC019 14/13 A2948 RMK AO2 RAE0857 SLP982 P0000 T01390128
CMI,2017-02-07 09:55,M,M,M,180.00,14.00,M,29.48,M,6.00,M,OVC,M,M,M,1900.00,M,M,M,BR,KCMI 070955Z AUTO 18014KT 6SM BR OVC019 A2948 RMK MADISHF
CMI,2017-02-07 10:00,M,M,M,190.00,15.00,M,29.48,M,6.00,M,OVC,M,M,M,1900.00,M,M,M,BR,KCMI 071000Z AUTO 19015KT 6SM BR OVC019 A2948 RMK MADISHF
CMI,2017-02-07 10:05,M,M,M,180.00,13.00,M,29.47,M,6.00,M,OVC,M,M,M,1900.00,M,M,M,BR,KCMI 071005Z AUTO 18013KT 6SM BR OVC019 A2947 RMK MADISHF
CMI,2017-02-07 10:10,M,M,M,180.00,14.00,M,29.47,M,6.00,M,OVC,M,M,M,1900.00,M,M,M,BR,KCMI 071010Z AUTO 18014KT 6SM BR OVC019 A2947 RMK MADISHF
CMI,2017-02-07 10:15,M,M,M,180.00,13.00,M,29.47,M,6.00,M,BKN,M,M,M,1900.00,M,M,M,BR,KCMI 071015Z AUTO 18013KT 6SM BR BKN019 A2947 RMK MADISHF
CMI,2017-02-07 10:20,M,M,M,180.00,14.00,M,29.47,M,6.00,M,BKN,M,M,M,1900.00,M,M,M,BR,KCMI 071020Z AUTO 18014KT 6SM BR BKN019 A2947 RMK MADISHF
CMI,2017-02-07 10:25,M,M,M,180.00,14.00,M,29.47,M,6.00,M,BKN,M,M,M,1900.00,M,M,M,BR,KCMI 071025Z AUTO 18014KT 6SM BR BKN019 A2947 RMK MADISHF
CMI,2017-02-07 10:30,M,M,M,180.00,15.00,M,29.47,M,6.00,M,BKN,M,M,M,1900.00,M,M,M,BR,KCMI 071030Z AUTO 18015KT 6SM BR BKN019 A2947 RMK MADISHF
CMI,2017-02-07 10:35,M,M,M,180.00,14.00,M,29.47,M,7.00,M,BKN,M,M,M,1900.00,M,M,M,M,KCMI 071035Z AUTO 18014KT 7SM BKN019 A2947 RMK MADISHF
CMI,2017-02-07 10:40,M,M,M,180.00,15.00,M,29.47,M,7.00,M,BKN,M,M,M,1900.00,M,M,M,M,KCMI 071040Z AUTO 18015KT 7SM BKN019 A2947 RMK MADISHF
CMI,2017-02-07 10:45,M,M,M,180.00,15.00,M,29.46,M,7.00,M,BKN,M,M,M,1900.00,M,M,M,M,KCMI 071045Z AUTO 18015KT 7SM BKN019 A2946 RMK MADISHF
CMI,2017-02-07 10:50,M,M,M,180.00,14.00,M,29.47,M,8.00,M,OVC,M,M,M,1900.00,M,M,M,M,KCMI 071050Z AUTO 18014KT 8SM OVC019 A2947 RMK MADISHF
CMI,2017-02-07 10:53,57.00,54.00,89.68,180.00,15.00,0.00,29.46,997.70,8.00,M,OVC,M,M,M,1900.00,M,M,M,M,KCMI 071053Z AUTO 18015KT 8SM OVC019 14/12 A2946 RMK AO2 SLP977 T01390122
CMI,2017-02-07 10:55,M,M,M,180.00,17.00,M,29.46,M,8.00,M,OVC,M,M,M,1900.00,M,M,M,M,KCMI 071055Z AUTO 18017KT 8SM OVC019 A2946 RMK  LTG DSNT N AND W! MADISHF
CMI,2017-02-07 11:00,M,M,M,180.00,14.00,M,29.46,M,8.00,M,OVC,M,M,M,1900.00,M,M,M,M,KCMI 071100Z AUTO 18014KT 8SM OVC019 A2946 RMK  LTG DSNT SW-N! MADISHF
CMI,2017-02-07 11:05,M,M,M,180.00,14.00,M,29.45,M,8.00,M,OVC,M,M,M,1900.00,M,M,M,M,KCMI 071105Z AUTO 18014KT 8SM OVC019 A2945 RMK  LTG DSNT ALQDS! MADISHF
CMI,2017-02-07 11:10,M,M,M,180.00,16.00,M,29.45,M,8.00,M,BKN,BKN,OVC,M,1900.00,2400.00,3700.00,M,M,KCMI 071110Z AUTO 18016KT 8SM BKN019 BKN024 OVC037 A2945 RMK  LTG DSNT ALQDS! MADISHF
CMI,2017-02-07 11:15,M,M,M,180.00,16.00,M,29.46,M,8.00,M,BKN,OVC,M,M,1900.00,3700.00,M,M,M,KCMI 071115Z AUTO 18016KT 8SM BKN019 OVC037 A2946 RMK  LTG DSNT S-W! MADISHF
CMI,2017-02-07 11:20,M,M,M,180.00,14.00,M,29.46,M,8.00,M,BKN,OVC,M,M,1900.00,3700.00,M,M,M,KCMI 071120Z AUTO 18014KT 8SM BKN019 OVC037 A2946 RMK  LTG DSNT SE AND S! MADISHF
CMI,2017-02-07 11:25,M,M,M,180.00,13.00,M,29.45,M,8.00,M,BKN,OVC,M,M,2100.00,3700.00,M,M,M,KCMI 071125Z AUTO 18013KT 8SM BKN021 OVC037 A2945 RMK  LTG DSNT NE-S! MADISHF
CMI,2017-02-07 11:30,M,M,M,180.00,17.00,M,29.45,M,8.00,M,BKN,BKN,OVC,M,1900.00,2400.00,3700.00,M,M,KCMI 071130Z AUTO 18017KT 8SM BKN019 BKN024 OVC037 A2945 RMK  LTG DSNT NE-S! MADISHF
CMI,2017-02-07 11:32,57.90,55.00,90.04,180.00,16.00,0.00,29.45,M,8.00,M,BKN,OVC,M,M,1900.00,3700.00,M,M,VCTS,KCMI 071132Z AUTO 18016KT 8SM VCTS BKN019 OVC037 14/13 A2945 RMK AO2 LTG DSNT NE-S T01440128
CMI,2017-02-07 11:35,M,M,M,180.00,15.00,M,29.45,M,8.00,20.00,BKN,OVC,M,M,1900.00,3700.00,M,M,M,KCMI 071135Z AUTO 18015G20KT 8SM BKN019 OVC037 A2945 RMK  LTG DSNT ALQDS! MADISHF
CMI,2017-02-07 11:40,M,M,M,180.00,16.00,M,29.45,M,8.00,M,OVC,M,M,M,1900.00,M,M,M,M,KCMI 071140Z AUTO 18016KT 8SM OVC019 A2945 RMK  LTG DSNT ALQDS! MADISHF
CMI,2017-02-07 11:45,M,M,M,180.00,15.00,M,29.44,M,8.00,M,OVC,M,M,M,1900.00,M,M,M,M,KCMI 071145Z AUTO 18015KT 8SM OVC019 A2944 RMK  LTG DSNT ALQDS! MADISHF
CMI,2017-02-07 11:50,M,M,M,170.00,20.00,M,29.44,M,8.00,M,BKN,OVC,M,M,1900.00,2700.00,M,M,M,KCMI 071150Z AUTO 17020KT 8SM BKN019 OVC027 A2944 RMK  LTG DSNT N-SE! MADISHF
CMI,2017-02-07 11:51,57.20,53.60,87.74,180.00,21.00,0.00,29.44,M,8.00,25.00,BKN,OVC,M,M,1700.00,2700.00,M,M,M,KCMI 071151Z 18021G25KT 8SM BKN017 OVC027 14/12 A2944 RMK AO2 LTG DSNT N-SE
CMI,2017-02-07 11:53,57.90,55.00,90.04,180.00,20.00,0.00,29.44,996.90,8.00,25.00,BKN,BKN,OVC,M,1700.00,2700.00,3100.00,M,M,KCMI 071153Z 18020G25KT 8SM BKN017 BKN027 OVC031 14/13 A2944 RMK AO2 LTG DSNT N-SE SLP969 60017 70018 T01440128 10144 20100 56013
